FEATURE,VOCAB_SIZE,MAX_LEVEL,FEATURE_STEP_SIZE,STEP_SIZE,COLOUR_SPACE,USE_PHOW,CLASSIFIER,k/LAMBDA,accuracy
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 1.000000, 0.697333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.100000, 0.696667 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.010000, 0.696000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.001000, 0.701333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000100, 0.698667 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.700000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000110, 0.698667 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.702000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000020, 0.688000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000030, 0.700000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000040, 0.700000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000050, 0.700000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 1, 0.453333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 2, 0.477333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 3, 0.492667 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 4, 0.492000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 5, 0.506667 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 6, 0.513333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 7, 0.506667 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 8, 0.504000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 9, 0.502000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 10, 0.503333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 11, 0.505333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 12, 0.506000 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 13, 0.502667 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 14, 0.503333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 15, 0.502667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 10.000000, 0.674667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 1.000000, 0.683333 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.100000, 0.670000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.010000, 0.672000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.001000, 0.656667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000100, 0.670000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.660667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000110, 0.671333 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.678667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000020, 0.667333 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000030, 0.681333 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000040, 0.674667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, support vector machine, 0.000050, 0.674667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 1, 0.532667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 2, 0.504000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 3, 0.530000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 4, 0.540000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 5, 0.540667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 6, 0.546667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 7, 0.550667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 8, 0.554000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 9, 0.552667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 10, 0.562000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 11, 0.556667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 12, 0.560667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 13, 0.552667 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 14, 0.558000 
spatial pyramid, 100, 3, 5, 10, RGB, 0, nearest neighbor, 15, 0.550667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 10.000000, 0.665333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 1.000000, 0.681333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.100000, 0.674667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.010000, 0.672000 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.001000, 0.681333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000100, 0.681333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.680667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000110, 0.675333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.683333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000020, 0.675333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000030, 0.676000 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000040, 0.685333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, support vector machine, 0.000050, 0.686667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 1, 0.530667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 2, 0.518667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 3, 0.534667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 4, 0.532667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 5, 0.550667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 6, 0.540667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 7, 0.550000 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 8, 0.542000 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 9, 0.540000 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 10, 0.538667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 11, 0.549333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 12, 0.546667 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 13, 0.547333 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 14, 0.544000 
spatial pyramid, 200, 3, 5, 10, RGB, 0, nearest neighbor, 15, 0.549333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 10.000000, 0.693333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 1.000000, 0.696667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.100000, 0.692000 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.010000, 0.693333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.001000, 0.699333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000100, 0.690667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.693333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000110, 0.688000 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.690667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000020, 0.687333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000030, 0.690667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000040, 0.692667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, support vector machine, 0.000050, 0.692000 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 1, 0.520667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 2, 0.510667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 3, 0.532667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 4, 0.539333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 5, 0.559333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 6, 0.559333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 7, 0.555333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 8, 0.556000 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 9, 0.552000 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 10, 0.555333 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 11, 0.558000 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 12, 0.552667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 13, 0.554667 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 14, 0.548000 
spatial pyramid, 400, 3, 5, 10, RGB, 0, nearest neighbor, 15, 0.553333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 10.000000, 0.708000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 1.000000, 0.710667 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.100000, 0.710000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.010000, 0.710000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.001000, 0.708667 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000100, 0.702667 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.709333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000110, 0.711333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000010, 0.706000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000020, 0.713333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000030, 0.709333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000040, 0.705333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, support vector machine, 0.000050, 0.709333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 1, 0.509333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 2, 0.500667 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 3, 0.522000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 4, 0.532000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 5, 0.528000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 6, 0.533333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 7, 0.536000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 8, 0.535333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 9, 0.528000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 10, 0.534000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 11, 0.531333 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 12, 0.534000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 13, 0.530000 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 14, 0.528667 
spatial pyramid, 1000, 3, 5, 10, RGB, 0, nearest neighbor, 15, 0.526667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.580667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.585333 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.582667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.586667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.584667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.582667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.576000 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.588000 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.588667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.578000 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.596000 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.590000 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.592000 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.478667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.476000 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.476667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.511333 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.514667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.511333 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.515333 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.517333 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.522667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.525333 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.520667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.518667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.529333 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.530667 
spatial pyramid, 100, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.520667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.630000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.630667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.632667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.630667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.634667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.634667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.633333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.632667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.631333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.627333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.632667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.630667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.633333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.482000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.476667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.488000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.497333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.516000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.515333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.524000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.524000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.528000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.520000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.520667 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.515333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.524000 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.517333 
spatial pyramid, 200, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.518000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.663333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.663333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.664000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.662667 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.663333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.664667 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.665333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.662000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.664000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.664000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.659333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.666000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.664667 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.470000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.478000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.483333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.500000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.504667 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.520000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.518000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.516667 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.520000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.519333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.519333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.511333 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.516000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.516000 
spatial pyramid, 400, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.519333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.693333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.704667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.702000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.697333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.694667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.694667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.698000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.699333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.698667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.700000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.698667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.697333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.702000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.453333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.477333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.492667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.492000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.506667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.513333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.506667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.504000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.502000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.503333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.505333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.506000 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.502667 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.503333 
spatial pyramid, 1000, 3, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.502667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 10.000000, 0.658000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 1.000000, 0.654000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.100000, 0.666000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.010000, 0.679333 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.001000, 0.679333 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000100, 0.656000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000010, 0.669333 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000110, 0.656000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000010, 0.671333 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000020, 0.682667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000030, 0.679333 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000040, 0.668667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, support vector machine, 0.000050, 0.666667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 1, 0.532667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 2, 0.504000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 3, 0.530000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 4, 0.540000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 5, 0.540667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 6, 0.546667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 7, 0.550667 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 8, 0.554000 
spatial pyramid, 100, 3, 5, 100, RGB, 0, nearest neighbor, 9, 0.552667 

spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 10.000000, 0.706000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 1.000000, 0.707333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.100000, 0.707333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.010000, 0.713333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.001000, 0.711333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000100, 0.708000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000010, 0.706667 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000110, 0.712667 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000010, 0.705333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000020, 0.705333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000030, 0.708000 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000040, 0.704667 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, support vector machine, 0.000050, 0.711333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 1, 0.509333 
spatial pyramid, 1000, 3, 5, 100, RGB, 0, nearest neighbor, 2, 0.500667 
